place,name,address,latitude,longitude,ranking
ChIJE5wSc65qdkgR00huaN5txB0,Tudor Arms,"Bushey Mill Ln, Watford WD24 7TQ, United Kingdom",51.6735773,-0.3855047,4.0
ChIJE6wH2lMbdkgReznCVhrr1FU,Hope Smithfield,"94 Cowcross St, London EC1M 6BH, United Kingdom",51.5198034,-0.1020663,4.4
ChIJE774XpEPdkgRoA4m7h4warM,The Clarence,"148 North End Rd, London W14 9PP, United Kingdom",51.48829420000001,-0.2042567,4.4
ChIJE7Y4eVcDdkgRA5h-O_V61eA,The Southwark Tavern,"22 Southwark St, Greater, London SE1 1TU, United Kingdom",51.504919,-0.0907999999999999,4.1
ChIJE7oA-zgfdkgRyYFKQVvhOhU,The Wheatsheaf,"185 Baker St, Enfield EN1 3JT, United Kingdom",51.6598972,-0.0793004,4.2
ChIJE8GcEx0GdkgREBWGISqKuew,The Sultan,"78 Norman Rd, London SW19 1BT, United Kingdom",51.41856,-0.185256,4.7
ChIJE9Bk-gAgdkgR7rzSPzUoWnw,The Queens Arms,"13 Market Sq, Waltham Abbey EN9 1DP, United Kingdom",51.6864433,-0.002455,4.4
ChIJEQNbRyKr2EcRZLEzoArxK1U,The British Queen,"427 Crofton Rd, Locksbottom, Orpington BR6 8NL, United Kingdom",51.3664405,0.0543289,4.3
ChIJES3sSssPdkgRJ8YYqJ2R0mU,Thatched House,"115 Dalling Rd, London W6 0ET, United Kingdom",51.49651189999999,-0.23473,4.6
ChIJESD07KIFdkgR4Z_mpA-l1gU,Four Thieves,"51 Lavender Gardens, London SW11 1JW, United Kingdom",51.4642104,-0.1625657,4.0
ChIJESyFk-qo2EcRbNMfeQk6gmQ,Dial Arch,"Riverside, The Warren, No 1 St, Royal Arsenal, London SE18 6GH, United Kingdom",51.4925308,0.0698896,4.3
ChIJETYE42EDdkgRKvyfNpfxJM8,Gladstone Public House,"31 King and Queen St, London SE17 1DT, United Kingdom",51.4894718,-0.0937909,4.5
ChIJEVS_qjQbdkgRXRKXfQL0Kpc,The Sun Pub,"21 Drury Ln, London WC2B 5RH, United Kingdom",51.5152674,-0.1231924,4.4
ChIJEWnH_tqo2EcR1mSVBdQYImg,The Ship,"205 Plumstead Common Rd, London SE18 2UJ, United Kingdom",51.4809942,0.0801914,3.9
ChIJEXjNa5wIdkgRjpBns6pooHA,Royal Surrey Public House,"1-9 Abbotsbury Rd, Morden SM4 5LH, United Kingdom",51.40296379999999,-0.1919014,4.0
ChIJEYpOQGOY2EcRVE5s55UW96Q,The Merry Fiddlers,"4, Fiddlers Hamlet, Epping CM16 7PY, United Kingdom",51.6886054,0.1305559,4.3
ChIJEZ2mXrQcdkgRx2Pj974Z7w0,Duke Of Wellington,"12 Toynbee St, London E1 7NE, United Kingdom",51.5179244,-0.0746141,4.4
ChIJEZGgdnkBdkgRwrwpiE1Ombw,Joiners Arms,"50-52 Woodside Grn, London SE25 5EU, United Kingdom",51.38674469999999,-0.0706272,4.5
ChIJE_SPXzUDdkgRbl07h5dSfHY,Leman Street Tavern,"31 Leman St, London E1 8PT, United Kingdom",51.5137562,-0.070356,4.1
ChIJEaY2NZ6n2EcRsfwB-3W_ue4,The Holly Tree,"141 Dames Rd, London E7 0DZ, United Kingdom",51.5557944,0.0205361,4.5
ChIJEbSUtQYFdkgRTaE6ITM7B6g,"The Mason's Arms, Battersea","169 Battersea Park Rd, Nine Elms, London SW8 4BT, United Kingdom",51.4768026,-0.146905,4.3
ChIJEb_3onkEdkgRmkPuzgzY4Js,The Cambria,"40 Kemerton Rd, London SE5 9AR, United Kingdom",51.4644607,-0.0979958,4.2
ChIJEdv62RMZdkgRaCFcn97yrfs,Ye Old Cherry Tree,"The Grn, London N14 6EN, United Kingdom",51.6248605,-0.1232306,4.0
ChIJEeacmpAjdkgR_zOcNpmMlyQ,Five Horseshoes,"1 Church Rd, Little Berkhamsted, Hertford SG13 8LY, United Kingdom",51.7542189,-0.1295626,4.2
ChIJEekp1RgBdkgR45Pg3sgckbo,The Portland Arms Pub,"152 Portland Rd, London SE25 4PT, United Kingdom",51.3942318,-0.0674034999999999,4.5
ChIJEwIocnAbdkgRr1PD8TbXxco,The Lamb,"54 Holloway Rd, London N7 8JL, United Kingdom",51.5487377,-0.1069869,4.4
ChIJEzay0MMLdkgRg_ZPARUDsbo,"The Cocoanut, Kingston","16 Mill St, Kingston upon Thames KT1 2RF, United Kingdom",51.40689,-0.29839,4.3
ChIJF-PK_Tw_dkgRXjAWF0zAK58,Ye Olde Fighting Cocks,"16 Abbey Mill Ln, St Albans AL3 4HE, United Kingdom",51.748948,-0.346913,4.4
ChIJF-a5Z9IadkgRXm0Xy3CGA1Q,Angel In The Fields,"37 Thayer St, London W1U 2QY, United Kingdom",51.5180553,-0.1513876,4.3
ChIJF-sPTa0FdkgReEuufSaj_7A,No 32 The Old Town,"32 The Pavement, London SW4 0JF, United Kingdom",51.4631874,-0.1406449,4.0
ChIJF15Vjs0AdkgRjLmA19ZDe6g,The Orchard,"112 Cherry Orchard Rd, Croydon CR0 6BA, United Kingdom",51.3789624,-0.0887482,4.2
ChIJF2WT7K6p2EcRTalSNYHeG4I,The George IV,"120 Rectory Pl, London SE18 5BY, United Kingdom",51.4915593,0.0603631,4.1
ChIJF2lcJk8adkgRpjwgNQWd0-Q,The Gatehouse,"1 North Rd, Highgate Village, London N6 4BD, United Kingdom",51.5714025,-0.1500246,4.4
ChIJF4e-a3QFdkgR9s6De3k03mY,Union,"109 Battersea Bridge Rd, London SW11 3AT, United Kingdom",51.47698459999999,-0.1684236,4.4
ChIJF4xp5aMbdkgRSMKTHyMpFhI,The Landseer Arms,"37 Landseer Rd, London N19 4JU, United Kingdom",51.5628722,-0.1227414,4.4
ChIJF59nUmsbdkgRM6GnMZhFG3s,Kennedy's,"297 Caledonian Rd, London N1 1EG, United Kingdom",51.54081739999999,-0.1171588,3.8
ChIJF6OShUUBdkgRvYKLY8uKluE,The White Hart,"96 Church Rd, Greater, London SE19 2EZ, United Kingdom",51.4171432,-0.0813994,4.3
ChIJF6_DY54PdkgRSilTVPhei_o,The Brown Cow,"676 Fulham Rd., London SW6 5SA, United Kingdom",51.4751795,-0.2063479,4.3
ChIJF7L4QuMadkgRbyhbFEdbuDI,Tapping The Admiral,"77 Castle Rd, London NW1 8SU, United Kingdom",51.54528699999999,-0.1460683,4.7
ChIJF7T5bdwQdkgROBSiKrT6jc8,The Bodhran,"3 Vivian Ave, London NW4 3UT, United Kingdom",51.582519,-0.2278751,4.4
ChIJF9BQA0cZdkgRD1pd2eEUe-o,Chestnut Tree,"9 Aldermans Hill, London N13 4YD, United Kingdom",51.6178376,-0.1097416,4.4
ChIJF9VZMbcadkgRb4puqOTVG-8,The Trader's Inn,"52 Church St, London NW8 8EP, United Kingdom",51.5236957,-0.1701477,4.5
ChIJFQZLUu4EdkgR4qDiHN-Cy7Y,The Riverside,"House, 5 Saint George Wharf Hamilton, London SW8 2LE, United Kingdom",51.4856334,-0.1270361,4.0
ChIJFSNR54EEdkgRwveiDXGUynQ,Nag's Head,"242 Camberwell Rd, London SE5 0DP, United Kingdom",51.4768725,-0.0941979999999999,4.2
ChIJFTYtsYwidkgR5o-JwhhYK60,"The Two Brewers, Northaw, EN6 4NW","1 Northaw Rd W, Northaw, Potters Bar EN6 4NW, United Kingdom",51.7044339,-0.1500233,4.4
ChIJFUGXpWUbdkgR8Ex5YtnWpNE,Hope & Anchor,"The Hope and Anchor, 207 Upper St, London N1 1RL, United Kingdom",51.5432614,-0.103463,4.2
ChIJFUmXOuENdkgRoH2lDi55h34,O briens Irish pub,"London W5 2ND, United Kingdom",51.5132537,-0.3043136,0.0
ChIJFVPpL2wQdkgRXpxSyDZKs8s,The Kilburn Arms,"99-101 Willesden Ln, London NW6 7SD, United Kingdom",51.5409078,-0.2048868,4.4
ChIJFVVYhC-n2EcR1wWKPX5bXW8,Escape Bar Stratford,"25 W Ham Ln, London E15 4PH, United Kingdom",51.5401029,0.0029832,4.7
ChIJFVwclC8PdkgRPQVwABxN2Jg,The Elm,"206 North End Rd, London W14 9NX, United Kingdom",51.4867053,-0.2032736,4.3
ChIJFX5dKIYCdkgRL-ZCNsN75Yo,The Morden Arms,"1 Brand St, London SE10 8SP, United Kingdom",51.4769728,-0.0116068,4.5
ChIJFXLaD3wBdkgRQJjvoTPG24M,The Greyhound Sydenham,"313-315 Kirkdale, London SE26 4QB, United Kingdom",51.4269506,-0.0555033999999999,4.3
ChIJFXY6TzZrdkgRvHU8YULLmq4,The Dick Whittington,"Prestwick Rd, South Oxhey, Watford WD19 6LH, United Kingdom",51.6205927,-0.3878817,4.4
ChIJFYv2SeEEdkgRFGdC7H6L3ig,Pride Of Pimlico,"85 Tachbrook St, Lillington and Longmoore Gardens, London SW1V 2QA, United Kingdom",51.4898648,-0.1353233,4.2
ChIJFZ5sUOSl2EcRy4VRgK_gxn0,The Lighterman,"Charlton Cres, Barking IG11 0NQ, United Kingdom",51.5286667,0.1021676,4.6
ChIJFZfF1coEdkgRpiMmoPwtmCA,Philomena's Irish Sports Bar & Kitchen,"40 Great Queen St, London WC2B 5AD, United Kingdom",51.5150361,-0.1219995,4.3
ChIJFZgU06UbdkgRfR0ZwT5l7F0,The Floirin,"563 Holloway Rd, Archway, London N19 4DQ, United Kingdom",51.5627018,-0.1271188,4.4
ChIJF_9RxAoQdkgRUJ3sTS5gDsE,Queens Arms,"1 Kilburn High Rd, North Maida Vale, London NW6 5SE, United Kingdom",51.5350878,-0.1899504,4.3
ChIJF_DwgvICdkgR08L1FuOx5UU,The Dog & Bell,"116 Prince St, London SE8 3JD, United Kingdom",51.4833547,-0.0258389,4.7
ChIJF_P1HIAFdkgRmTxCW8v_Uj0,The Fulham Arms,"135-137 Stephendale Rd, London SW6 2PR, United Kingdom",51.4710982,-0.187227,4.2
ChIJF_P1mT0CdkgRk92gUxZl3iY,Catford Bridge Tavern,"Catford Rd, London SE6 4RE, United Kingdom",51.444615,-0.0245057,4.2
ChIJF_gtIrEEdkgRah33HnsVXY8,Mulberry Bush,"89 Upper Ground, London SE1 9PP, United Kingdom",51.5071884,-0.1102924,4.2
ChIJFaiz5QwPdkgRCMEVLwpR9ng,The Rocket - JD Wetherspoon,"Putney Wharf, Brewhouse Ln, London SW15 2JQ, United Kingdom",51.4654007,-0.2131601,4.1
ChIJFc71JCAbdkgR39By9RX4VTQ,Brondes Age Camden,"Age Camden, Brondes, 28-30 Camden High St, London NW1 0JH, United Kingdom",51.5354009,-0.1390611,4.3
ChIJFd3Pa4QCdkgRQ4rTrFY4Mds,Greenwich Tavern,"1 King William Walk, London SE10 9JH, United Kingdom",51.4798395,-0.0071597,4.1
ChIJFd8DkUAOdkgRYDkd00VLw-4,The Lamb,"9 Barley Mow Passage, Greater, Chiswick, London W4 4PH, United Kingdom",51.4920223,-0.2623934,4.4
ChIJFdWiK-qn2EcRjNJQGZfFWcg,The Black Lion Pub,"59-61 High St, London E13 0AD, United Kingdom",51.5302003,0.0226933,4.4
ChIJFeoUVa0adkgRmrwOSFqBXtM,The Pride Of Paddington,"1-3 Craven Rd, Tyburnia, London W2 3RF, United Kingdom",51.5150405,-0.1763588,4.1
ChIJFfHdeooMdkgRu1cHDVQ3tPA,The Timberyard,"Twining House, 53-57 London Rd, Twickenham TW1 3SZ, United Kingdom",51.4484024,-0.3294551000000001,3.8
ChIJFfkH-0kbdkgRc7jJA6cxMY0,The Queens Head,"64 Theobalds Rd, London WC1X 8SF, United Kingdom",51.5206838,-0.1169461,4.4
ChIJFw6g2o8FdkgRq8cgI-xxjCc,Churchills,"151 St John's Hill, London SW11 1TQ, United Kingdom",51.46028,-0.1766134,4.4
ChIJFwGjogIEdkgRGCkboh2HR1o,The Great North Wood,"3 Knights Hill, Norwood, London SE27 0HS, United Kingdom",51.4315094,-0.1039685,4.3
ChIJFx7fN_MNdkgRi2rumP3NRjM,The Red Lion,"13 St Mary's Rd, London W5 5RA, United Kingdom",51.5080457,-0.3049755,4.3
ChIJFxcJZIWZ2EcRdah9rb4OmGI,Horns & Horseshoes,"Harlow Common, Foster Street, Harlow CM17 9HX, United Kingdom",51.7575034,0.1506842,4.3
ChIJFyBBg7IcdkgRy-Vn3JRU950,Hamilton Hall - JD Wetherspoon,"Liverpool St, London EC2M 7PY, United Kingdom",51.5174326,-0.0807813,4.0
ChIJFyeDnl2p2EcRGdGuBg-7WaI,The Beehive,"365 Footscray Rd, London SE9 2DR, United Kingdom",51.439215,0.0707445,4.0
ChIJFylQOi8FdkgRNKxjKnQpxRs,Chesterfield Arms,"50 Hertford St, London W1J 7SS, United Kingdom",51.5061642,-0.1477495,4.2
ChIJFyrZSEWq2EcRcBN9mSCzWu8,The Lord Holmesdale Bromley,"184 Homesdale Rd, Bromley BR1 2QZ, United Kingdom",51.3999549,0.0338224,4.4
ChIJFzuqtzgMdkgR5324nMtw1is,The Victoria Inn,"78 Hill Rise, Richmond TW10 6UB, United Kingdom",51.4573487,-0.3038322000000001,4.0
ChIJFzx-Wp0CdkgRDVS-4aBm5DE,Star of Greenwich Community pub,"60 Old Woolwich Rd, London SE10 9NY, United Kingdom",51.4841969,-0.0005388,4.3
ChIJG0yqxEUDdkgR1_OPMkw-0xk,Tower Bridge Arms,"206-208 Tower Bridge Rd, London SE1 2LL, United Kingdom",51.5029045,-0.0769574,4.1
ChIJG14nqjMbdkgRtgrB1zb9ZqU,The Plough,"27 Museum St, London WC1A 1JT, United Kingdom",51.517764,-0.1257626,4.1
ChIJG1HqDcoPdkgRTwo8Yz0e56U,"The Stonemasons Arms, Hammersmith","54 Cambridge Grove, London W6 0LA, United Kingdom",51.4943749,-0.230116,4.3
ChIJG1TmZvEAdkgRARMpBVGDMTw,The Crown,"28 Wickham Rd, Croydon CR0 8BA, United Kingdom",51.3736319,-0.0541334,4.0
ChIJG1hXM0MPdkgRhdeefJOntlc,Earl Spencer,"260-262 Merton Rd, London SW18 5JL, United Kingdom",51.4482418,-0.1994066,4.4
ChIJG1iKg50CdkgR3sMZ4yrp0DE,Cutty Sark,"4-6 Ballast Quay, London SE10 9PD, United Kingdom",51.4863776,-0.0005172,4.5
ChIJG3KNUpgedkgRE8sbeiU3MwI,The Coach & Horses,"862 High Rd, London N17 0EY, United Kingdom",51.6075426,-0.0677794,4.5
ChIJG3L6EJYEdkgR3anHSudFIaM,The Ship,"171 Kennington Rd, London SE11 6SF, United Kingdom",51.4931777,-0.1105181,4.6
ChIJG3yiwaAIdkgRr5Zo9xnqv1I,The Trafalgar,"23 High Path, London SW19 2JY, United Kingdom",51.4138713,-0.1891215,4.7
ChIJG4N3x46u2EcRWBRYtghYA2g,The Anchor,"Bridgen Rd, Bexley DA5 1JE, United Kingdom",51.4455102,0.1325983,4.1
ChIJG4Xgku8fdkgR1R4o5I5WdAg,Pub,"5 Bull's Cross, Enfield EN2 9HE, United Kingdom",51.6781429,-0.0592568999999999,0.0
ChIJG4eUnX-p2EcR0nhLTZ8G7P4,Prince of Wales,"154 Mottingham Rd, London SE9 4SP, United Kingdom",51.4335246,0.04778,4.0
ChIJG5VyffsPdkgROvLpdQ7mg3A,The Prince Albert,"11 Pembridge Rd, London W11 3HQ, United Kingdom",51.5095878,-0.1974735,4.2
ChIJG6W9kbMLdkgRsnStK9VB7h8,The Lamb,"73 Brighton Rd, Surbiton KT6 5NF, United Kingdom",51.3920887,-0.3113705,4.7
ChIJG6XAJ10EdkgRvIN4bJSzIbM,The Duke of Edinburgh,"204 Ferndale Rd, London SW9 8AG, United Kingdom",51.46327590000001,-0.1199887,4.2
ChIJG7YFsWWu2EcRDuydQlVQS2Q,The Black Horse,"63 Albert Rd, Bexley DA5 1NT, United Kingdom",51.4448303,0.1499532,4.6
ChIJG8N5YCA_dkgRnwkCHVdwLUM,The Farmer's Boy,"134 London Rd, St Albans AL1 1PQ, United Kingdom",51.7487851,-0.3338294,4.4
ChIJG9j7DjUbdkgRckfEShUltV0,Shakespeare's Head - JD Wetherspoon,"Africa House, 64-68 Kingsway, London WC2B 6BG, United Kingdom",51.5168039,-0.1195794,4.2
ChIJGR6WM70CdkgRtjCcP3V7bzM,The George,"114 Glengall Grove, London E14 3ND, United Kingdom",51.4961701,-0.01365,4.2
ChIJGRcFC9cEdkgRvq86O9Uztvw,The Red Lion,"23 Crown Passage, St. James's, London SW1Y 6PP, United Kingdom",51.505717,-0.137723,4.4
ChIJGSGR_3ILdkgRN157M6tKDfk,Canbury Arms,"49 Canbury Park Rd, Kingston upon Thames KT2 6LQ, United Kingdom",51.4132779,-0.2966759,4.5
ChIJGTDVMfoPdkgROs9QO9Kgmjc,"The Churchill Arms, Kensington","119 Kensington Church St, London W8 7LN, United Kingdom",51.5069117,-0.194801,4.5
ChIJGTzwyIUcdkgR4sJtCCHloI8,Lady Mildmay,"92 Mildmay Park, London N1 4PR, United Kingdom",51.5507088,-0.0845763,4.4
ChIJGUG2wF8QdkgR2Hue26aJLf8,Elementree Bar & Restaurant,"108 Cricklewood Broadway, London NW2 3EJ, United Kingdom",51.555205,-0.2132409,4.4
ChIJGVHLZ0IMdkgRhOyYl8VayJA,The Rising Sun,"277-279 Richmond Rd, Twickenham TW1 2NP, United Kingdom",51.4527309,-0.3133564,4.2
ChIJGWdASG4FdkgRcoyb2MriFgo,The Pig's Head,"87 Rectory Grove, London SW4 0DR, United Kingdom",51.4656695,-0.1410764,4.7
ChIJGZBnhGsFdkgRBVMuGtt0Tt8,The Builders Arms Pub Chelsea,"13 Britten St, London SW3 3TY, United Kingdom",51.4891731,-0.167753,4.1
ChIJG_M6kwMQdkgRpah7EzQMmlI,The Cow,"89 Westbourne Park Rd, London W2 5QH, United Kingdom",51.51918320000001,-0.1953518,4.4
ChIJG_Zl6B0QdkgRMptLf4dCvV0,Trailer Happiness,"177 Portobello Rd, London W11 2DY, United Kingdom",51.5149905,-0.2045833,4.3
ChIJG_mzl6-m2EcRZeUBwT2emd0,The New Fairlop Oak - JD Wetherspoon,"The New Fairlop Oak, Fencepiece Rd, Ilford IG6 2JP, United Kingdom",51.5940847,0.0851678999999999,4.1
ChIJG_qwK-YadkgRu-BiGyObzEM,The Albert,"11 Princess Rd, London NW1 8JR, United Kingdom",51.5388058,-0.1526258,4.4
ChIJGad2aJcPdkgRuJoS7bZokDg,Elephant and Barrel,"197 Lillie Rd, London SW6 7LW, United Kingdom",51.48384859999999,-0.2069986,4.5
ChIJGajiNGYEdkgR7aT9JmO8Nu4,The Craft Beer Co. Brixton,"11-13 Brixton Station Rd, London SW9 8PA, United Kingdom",51.4634678,-0.113963,4.4
ChIJGarkY28GdkgR3d2z3HMMths,Purkins,"174 Streatham Rd, Mitcham CR4 2AF, United Kingdom",51.4167935,-0.1524966,4.4
ChIJGbNQTbIcdkgRkcTGKKYnMn8,The Woodins Shades,"212 Bishopsgate, Greater, London EC2M 4PT, United Kingdom",51.5182681,-0.0794449,4.2
ChIJGc8P3ZwCdkgRsPN5-7LiLSo,The Yacht,"5 Crane St, London SE10 9NP, United Kingdom",51.4846861,-0.0039142,4.1
ChIJGdIp0YQCdkgRvfDciFkSA_w,Old Brewery,"The Pepys Building, The Old Royal Naval College, London SE10 9NN, United Kingdom",51.4829039,-0.0082145999999999,4.2
ChIJGdgRt6UCdkgRfP95cuqWvm0,"The Gun, Docklands","Docklands, 27 Coldharbour, London E14 9NS, United Kingdom",51.5018432,-0.0077017,4.5
ChIJGxf-DQoDdkgRGC7MySEtU_8,Prince of Peckham Pub,"1 Clayton Rd, London SE15 5JA, United Kingdom",51.4736548,-0.0653209999999999,4.3
ChIJGzK90s0LdkgRunDi8BG28e0,Brave New World,"22-26 Berrylands Rd, Surbiton KT5 8RA, United Kingdom",51.3930825,-0.2955107,3.8
ChIJGzbMNcc-dkgRwbY92HgCGcU,The Rats Castle,"246 Hatfield Rd, St Albans AL1 4UN, United Kingdom",51.7517277,-0.3103214,4.1
ChIJH0Umq7YadkgRPTfsozars7c,"The Green Man, Paddington (PUBLOVE)","308 Edgware Rd, London W2 1DY, United Kingdom",51.5203614,-0.1703555,3.8
ChIJH2s-x9INdkgRVa0AHqFdUIo,One Kew Road,"1 Kew Road London, Richmond TW9 2NQ, United Kingdom",51.4633677,-0.3024626,4.3
ChIJH4dEsM8EdkgRandd6RPxN5o,Old Shades,"37 Whitehall, London SW1A 2BX, United Kingdom",51.50645919999999,-0.1270351,4.6
ChIJH5cEZ60cdkgR7PsectvkOEg,Kings Arms,"27 Wormwood St, London EC2M 1RP, United Kingdom",51.5164043,-0.0826828,4.2
ChIJH6DXZEobdkgRR3gwM5X8Ox0,The Old Red Lion,"72 High Holborn, London WC1V 6LS, United Kingdom",51.5181192,-0.1167046,4.2
ChIJH6ka4cMPdkgR3X6Ecl0_xXk,The Havelock Tavern,"57 Masbro Rd, London W14 0LS, United Kingdom",51.4993118,-0.2160982,4.4
ChIJH7EqPLoddkgRPjjp9fe8clg,The Hare & Hounds,"278 Lea Bridge Rd, London E10 7LD, United Kingdom",51.568816,-0.0287818,4.4
ChIJH94cV5cmdkgR3uvpj-4wMSM,The Black Horse Hertford,"29-31 West St, Hertford SG13 8EZ, United Kingdom",51.79366539999999,-0.0826811,4.6
ChIJHQtup7YPdkgRCcoJUyDna2A,The Old City Arms,"107 Hammersmith Bridge Rd, London W6 9DA, United Kingdom",51.489312,-0.2290729,4.5
ChIJHR4pfPgcdkgRZRSlOZj1q4A,The Clapton Hart,"231 Lower Clapton Rd, Lower Clapton, London E5 8EH, United Kingdom",51.5577717,-0.0561202,4.1
ChIJHS1PuEum2EcR4Pc8UKI6lpI,The Overdraft Tavern,"Overdraft Tavern, High St N, London E6 2JA, United Kingdom",51.5394423,0.0512841,4.0
ChIJHSAw7AENdkgRt7l4atLjnxk,The Red Lion,"92-94 Linkfield Rd, Isleworth TW7 6QJ, United Kingdom",51.4735077,-0.3340641,4.3
ChIJHSx4No4PdkgRa_CXDXr34cs,The Lillie Langtry,"19 Lillie Rd, London SW6 1UE, United Kingdom",51.4866491,-0.1974088,4.3
ChIJHTS4oycPdkgRm0RMp-85XgQ,Brook House,"65 New Kings Rd, London SW6 4SG, United Kingdom",51.4758837,-0.1932289,4.4
ChIJHW-FsGwQdkgRK3MlTzubQMA,Wolfpack Queens Park,"53 Lonsdale Rd, London NW6 6RA, United Kingdom",51.5365089,-0.2049469,4.6
ChIJHW8weysbdkgRZiu-fpQ98QM,The Blue Posts,"81 Newman St, London W1T 3ET, United Kingdom",51.5170051,-0.1354784,4.3
ChIJHWMU1YgcdkgR9-vvoplu6M4,Army & Navy,"1-3 Matthias Rd, Mayville Estate, London N16 8NN, United Kingdom",51.5517031,-0.0798203,4.6
ChIJHXBaLVcDdkgRkRwXzazF0ag,Mug House,"1-3 Tooley St, London SE1 2PF, United Kingdom",51.5064967,-0.0883664,4.2
ChIJHYQk2KkfdkgR580P4ZIgggY,The Rising Sun,"240 Winchester Rd, London N9 9EF, United Kingdom",51.63245670000001,-0.0655366,4.5
ChIJHYRQ6zAYdkgRKaiVysuxzDo,The Railway Bell - JD Wetherspoon,"13 E Barnet Rd, London, Barnet EN4 8RR, United Kingdom",51.6503348,-0.1729903,4.1
ChIJHYiN26wEdkgRB4Pt5Uc37KY,Ye Olde London,"42 Ludgate Hill, London EC4M 7DE, United Kingdom",51.5140445,-0.1021833,4.1
ChIJHYutP3MFdkgRMCjchTYGsYk,Prince Albert,"85 Albert Bridge Rd, London SW11 4PF, United Kingdom",51.4796124,-0.1656907,4.3
ChIJHbqUopACdkgRNZT2XfnuntM,The Lord Nelson,"1 Manchester Rd, London E14 3BD, United Kingdom",51.4873415,-0.013134,4.1
ChIJHc02i00EdkgRZs4pZUxzZFE,The Railway Tavern,"18 Clapham High St, Greater, London SW4 7UR, United Kingdom",51.46458939999999,-0.1311538,4.3
ChIJHcIvwNYEdkgRXysx6cndRvo,"The Red Lion, Mayfair","2 Duke of York St, St. James's, London SW1Y 6JP, United Kingdom",51.508303,-0.1364529,4.3
ChIJHd1ENH4cdkgRZGMSyrxGEso,Clissold Park Tavern,"177 Green Lanes, London N16 9DB, United Kingdom",51.5578786,-0.0907656999999999,4.2
ChIJHd8AzqSe2EcR8b63ls7yuIc,Cock Inn,"Cock Green, Harlow CM19 4HW, United Kingdom",51.75781500000001,0.0780802999999999,4.4
ChIJHdDSzTsHdkgRvWDoEe_QrUY,The Wandle Arms,"90 Waddon New Rd, Croydon CR0 4JB, United Kingdom",51.3739974,-0.1084068,4.6
ChIJHdXbES8bdkgRrRUNmyyOnCY,Little Dragons @Salisbury Hotel Pub,"1 Grand Parade, Harringay Ladder, London N4 1JX, United Kingdom",51.5818479,-0.0993840999999999,4.5
ChIJHdp8hmcDdkgRmEriZXopHdA,The Huntsman and Hounds,"70 Elsted St, London SE17 1QG, United Kingdom",51.4899849,-0.0856733,4.6
ChIJHdvIyzYbdkgRViu-qSRPc6A,The Queens Larder,"1 Queen Square, London WC1N 3AR, United Kingdom",51.52122989999999,-0.1224515,4.4
ChIJHe9OKEYRdkgRo4YOhfiOS9w,Power's Bar,"23 Hay Ln, London NW9 0NH, United Kingdom",51.5882555,-0.2629894,4.4
ChIJHeJwixMHdkgRC8QH4HibU_s,The Greyhound,"2 High St, Carshalton SM5 3PE, United Kingdom",51.3649356,-0.1646113,4.3
ChIJHfZiazAddkgRh5cO6fes5RA,The Wentworth Arms,"127 Eric St, Bow, London E3 4SR, United Kingdom",51.5245478,-0.0337168,4.7
ChIJHwqpUvWm2EcRPAV-Pvp1sTI,Champs Sports Bar & Grill,"19-21, 19-21 Chapel Rd, Ilford IG1 2AF, United Kingdom",51.5575923,0.0704704999999999,4.0
ChIJHx4p1jAQdkgReKFkEPUxefM,The Mason's Arms,"665 Harrow Rd, London NW10 5NU, United Kingdom",51.5300839,-0.2264544,4.3
ChIJHzZ71aEadkgRKajagbND7h8,The Clifton NW8,"96 Clifton Hill, London NW8 0JT, United Kingdom",51.53591729999999,-0.1851818,4.5
ChIJI--35U0QdkgRpqcHm1BzH10,Rising Sun,"25 Harlesden Rd, London NW10 2BY, United Kingdom",51.5454213,-0.2301006,4.3
ChIJI-fmwXuo2EcRL-MQ7RbiYpk,Fox Connaught,"Lynx Way, London E16 1JR, United Kingdom",51.5087058,0.0394041,3.8
ChIJI-nZYmUNdkgR_-kkqtDr58k,The Fox Inn Hanwell,"Green Ln, London W7 2PJ, United Kingdom",51.5042869,-0.3433569,4.6
ChIJI0XUl22q2EcRP0tyttZo18M,The Greyhound - JD Wetherspoon,"205 High St, Bromley BR1 1NY, United Kingdom",51.40636920000001,0.0133052,4.0
ChIJI18AapIBdkgRP9xhijyS960,The White Horse,"1 Selhurst Rd, London SE25 5QF, United Kingdom",51.3889952,-0.0909799,4.5
ChIJI1Je1rek2EcR3CwHEASGrk4,Golden Lion,"2 High St, Romford RM1 1HR, United Kingdom",51.5784892,0.1801644,4.2
ChIJI2qDlOYLdkgRjRcDvMyZdGQ,The Norbiton,"16 Clifton Rd, Kingston upon Thames KT2 6PW, United Kingdom",51.4137208,-0.2889805,4.5
ChIJI3jUS0wDdkgR65VI3Wbb89c,Crutched Friar,"39-41 Crutched Friars, London EC3N 2AE, United Kingdom",51.51123279999999,-0.0788668,4.3
ChIJI4X1gyIadkgRh36rgIIhkvc,Maddens Bar East Finchley,"130 High Rd, London N2 9ED, United Kingdom",51.5907682,-0.1643303,4.6
ChIJI4paXPgEdkgR88La11U-5N0,The Surprise,"16 Southville, London SW8 2PP, United Kingdom",51.4744554,-0.1313263,4.5
ChIJI4pqai0ZdkgR-Ps2GxkdavU,The Three Wishes,"749 Green Lanes, London N21 3SA, United Kingdom",51.6315536,-0.0959254,4.2
