pub_identity,detail_name,address,category,detail_latitude,detail_longitude,extra,place,ranking,website,url,color,scenic,sport,garden,music,roast,brunch,late,quiz,pool,dart,entertain,history,favourite,cocktail,beer,wine,outdoor,restaurant,nofeature,private,dj,comedy,karaoke,timeout,hours,monday,tuesday,wednesday,thursday,friday,saturday,sunday,station_name
fdfe103a-06d9-4636-b498-a9d698bfe538,The Victoria Dalston,"451 Queensbridge Rd, E8 3AS",Bar,51.54571141407767,-0.0699620693922042,No-nonsense venue for up-and-coming bands in old Victorian pub famous for letting it all hang out.,ChIJzxEQT-0cdkgR_xi84bMiBMg,4.3,http://www.jaguarshoes.com/venues/the-victoria/,https://maps.google.com/?cid=14412682863474120959,#808000,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49edb7b5-3327-4d16-bd34-ffe800f47b3d,baedd409-c9fb-44e5-8bee-51125beebf88,4cfd6d40-486d-43e0-a786-d36dbd327118,78a684dc-7e03-4c3b-b6ba-b7c9021f2dd0,50d453a8-890e-4bcc-9271-3c4f215c87d5,19dda87f-2bca-4dee-a001-fd4060653303,aa003338-6b9b-4ad5-a243-c9ad5cefd012,Dalston Junction
74545130-94c7-4049-92bd-86ffd7cab6cb,Prince George,"40 Parkholme Rd, E8 3AG",Bar,51.54503501918245,-0.0681579485535621,"Locals and students mingle in a shabby-chic, hip hostelry offering real ale and an eclectic jukebox.",ChIJ3_KJDO0cdkgRjXTdDe5L8XY,4.5,http://www.theprincegeorgepub.co.uk/,https://maps.google.com/?cid=8570715051669681293,#808000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,e210d26d-788f-4496-85eb-1fcea1d6c600,,,,,,,Dalston Junction
365a5ea5-03c6-4caa-8424-7a33339d0642,The Prince Arthur,"95 Forest Rd, E8 3BH",Bar,51.54420640088159,-0.0655672699213028,"Warm, relaxed pub serving seasonal menus & Sunday roasts, plus beer, wine & craft cocktails.",ChIJMQ_6XOkcdkgRjenb1S46SG0,4.3,http://www.theprincearthure8.com/,https://maps.google.com/?cid=7874607921288178061,#808000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,135136e-d48c-490b-a36c-ea59f8dedead,,,,Hackney Downs
bd3e47c7-f76a-4998-9bbd-167e68d1ee42,Oslo Hackney,"1A Amhurst Rd, E8 1JB",Bar,51.54717738835261,-0.055420808494091,"Restaurant and club in former railway station, for daytime snacks and an evening European menu.",ChIJpS5_JfscdkgR1rMgegTCspM,4.2,http://www.oslohackney.com/,https://maps.google.com/?cid=10642782193914524630,#808000,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2b990ec1-bbcd-46e1-849d-2976afadadb2,56efa275-c297-4d3d-8383-2a17f6ee8147,77b475bb-4fd0-4123-abb0-500251bf573c,d5afbca6-ac5b-4005-be0e-9042b54b0d31,05f4037c-933f-4ddf-8a8f-3926ce3cd6ab,507996b4-8953-4860-bedd-8e598a9b6e53,,Hackney Central
76fc0c90-f865-4cfe-bebe-21fa53717704,Night Tales,"14 Bohemia Pl, E8 1DU",Bar,51.54738484356238,-0.052834153175354,"Hip, industrial-style hangout with global street food, frozen cocktails, a large outdoor area & DJs.",ChIJC4E83OccdkgRyIQBNbTalwA,4.1,http://nighttales.co.uk/,https://maps.google.com/?cid=42743189001569480,#808000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4dbe3da9-778b-4142-8599-76712c8603a4,811115aa-936f-404d-af47-5baf430407ad,07ea2208-ff59-4bb4-a815-101efec17d5e,347c8a50-2139-47e9-b6f4-e99321f9ce9c,,,8d44714-3f94-4854-ada8-4f6cbc0b4082,Hackney Central
f12f4cc5-27e9-4691-8dce-dba40040903f,MOTH Club,"Valette St, E9 6NU",Bar,51.54574811092379,-0.0546127930283546,"An array of rotating music & comedy performances in a relaxed, homey setting with a full bar menu.",ChIJ0yYfxOQcdkgRdfZT_zBt1cA,4.5,http://www.mothclub.co.uk/,https://maps.google.com/?cid=13895132282531083893,#808000,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,a1e030c2-ba0c-4b11-aeda-d38b4de74b28,653f5c3a-4a6f-49bb-a6d3-784e9453d28e,676ba7d0-3940-462e-8abb-b7d11451a4d3,e12ab7ac-341e-4494-8f57-9bc0ba9a9a57,e8b34781-4ee1-4ec6-b624-b59718cb5724,Hackney Central
fbfe14ab-a48b-424f-b09d-6c1478f0edcb,The Globe,"20 Morning Ln, E9 6NA",Bar,51.54590031911716,-0.053710900247097,Spacious pub with nightly entertainment from comedy and blues to open mic and live jazz sessions.,ChIJmWyEuuQcdkgR8kkY3AKu298,4.3,https://www.craftunionpubs.com/?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=16130677817663310322,#808000,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,d05d3ebc-6d86-415f-8e00-98452d18caf7,94ccdd8b-9468-4557-8eb3-e272f6251e9f,690aacbd-51d4-4270-8e17-5b15f74a00e2,,,,Hackney Central
7092252a-1dbb-435b-a339-aff889c58267,Chesham Arms,"15 Mehetabel Rd, E9 6DU",Bar,51.54765213621695,-0.0500929355621337,"Cosy traditional pub with stripped floors and leafy beer garden, for real ales and a gastropub menu.",ChIJpxNi3PwcdkgRixNM8IKk74U,4.6,http://www.cheshamarms.com/,https://maps.google.com/?cid=9651113408762483595,#808000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,Hackney Central
6d740ea5-b888-4fb3-b25f-6cb36ea57a01,The Plough,"23-25 Homerton High St, E9 6JP",Bar,51.54824050811887,-0.0477567315101623,Local pub with hints of its previous life alongside modern design touches and a cocktail menu.,ChIJ2ZClaP0cdkgR9ixSjGE_Weo,4.5,http://www.theploughe9.com/,https://maps.google.com/?cid=16886597966000958710,#808000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Hackney Central
a6051ad8-fefb-4d7e-925f-13cdcb16b73b,Biddle Bros,"88 Lower Clapton Rd, E5 0QR",Bar,51.55315005196017,-0.0529974326491355,Little pub & music spot behind an unassuming storefront featuring live bands & a convivial vibe.,ChIJI6vuMfkcdkgRwiPe_q4geZ4,4.6,https://www.facebook.com/biddlebros,https://maps.google.com/?cid=11419194266146972610,#808000,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,761d8301-17a6-4209-b207-08db89c95262,6a741221-a876-4167-b91b-4198eefe32e6,11b99ba6-57c4-4058-9ed0-4e531152d1bd,,Hackney Central
07cb0b23-2f4a-4ad6-9425-61afba597d59,Blondies,"205A Lower Clapton Rd, E5 8EG",Bar,51.55655008367,-0.0558533146977424,"Intimate rock bar serving cocktails, straight shots & draught beer, plus regular live entertainment.",ChIJ86VUfPgcdkgRw26Iqo-EwlI,4.6,http://www.blondiesbar.co.uk/,https://maps.google.com/?cid=5963474609168215747,#808000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5fb15e13-cea8-4e35-9c11-30daa6dd5fa0,e99d5fee-a871-430c-8d87-add83fe50f6d,b8bf5621-ce94-4a1a-927d-cd8b9b51c4a4,,,,,Clapton
d8ac6e40-18aa-4cd2-bad9-c24097babf0d,The Axe,"18 Northwold Rd, N16 7HR",Bar,51.56279017947365,-0.0716937705874443,"Boasting 22 beers on tap, this easygoing pub serves familiar British fare with a roast on Sundays.",ChIJ7y0lSWccdkgRQ3h4zY98OGQ,4.5,http://www.theaxepub.com/,https://maps.google.com/?cid=7221658959557982275,#808000,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Stoke Newington
70382534-b8b7-4272-8471-32f7d6300b15,"Three Crowns, Stoke Newington","175 Stoke Newington High St, N16 0PE",Bar,51.562083816174976,-0.0738780945539474,Large pub and restaurant with reclaimed furniture and an adjoining nightclub.,ChIJ2XzqK2EcdkgRkN65U4eJ-bU,4.0,http://www.threecrownsn16.com/,https://maps.google.com/?cid=13112663004384190096,#808000,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,314909f5-2374-4c07-b7eb-263627721a42,2f41ed2a-051b-46db-8fee-8108d8658458,0,Stoke Newington
40ec196c-cc92-497f-9a9a-4a7a43304c2b,Loading Bar,"129 Stoke Newington High St, N16 0PH",Bar,51.5605749674097,-0.0741325691342353,"New and vintage board and computer games, plus live DJs in funky bar with LP covers on the walls.",ChIJ1busSoocdkgRK71iQUR-YnQ,4.6,http://loading.bar/,https://maps.google.com/?cid=8386404287737150763,#808000,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45f3458c-9ba1-4a90-93b5-eee046a1d708,4b4c8ecb-6c3c-4e33-a60e-20cd49e4bcee,409c5c45-dcc2-4d6b-8cc6-cfc56493bbb8,0060c1a0-903b-4711-91e8-f7355af859b1,78c7abc0-6a90-4ac2-8c85-639daf06a1a7,eae82e99-5ea9-45ae-87f2-95f1e8a9e9e9,84115b3c-0a10-4bf4-b9a9-2a4155dc46e4,Stoke Newington
4e657bd9-9975-4f07-be10-5f1fe5677501,The Auld Shillelagh,"105 Stoke Newington Church St, N16 0UD",Bar,51.56202962437989,-0.0794688239693641,Themed live music nights and chilled Guinness on tap draw the crowds to this lively Irish boozer.,ChIJ38Y5f2McdkgRGBASpRWMhKk,4.7,http://theauldshillelagh.co.uk/,https://maps.google.com/?cid=12215042113927254040,#808000,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,f0b756ba-9984-4437-813a-9bb7fcfbee8c,,,Stoke Newington
a64b8bef-215f-4f25-aeb7-5aefcf828486,The Prince,"59 Kynaston Rd, N16 0EB",Restaurant,51.56003761423525,-0.0783553719520568,"Airy hangout with rustic touches offering pub fare, unique spirits and local craft beer on tap.",ChIJlfaCsWMcdkgRhJtoAz814pc,4.1,http://www.theprincen16.com/,https://maps.google.com/?cid=10944368589220125572,#808000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Stoke Newington
0c2cae40-bf1d-402b-bcd9-d7d22cb9c0f1,The Londesborough,"36 Barbauld Rd, N16 0SS",Bar,51.55768615042933,-0.08060272783041,"Relaxed, smart, family-friendly pub offering a beer garden, bar snacks and Sunday lunches.",ChIJ6Vi5pGIcdkgRmL7fWTm6XY8,4.5,http://www.thelondesborough.com/,https://maps.google.com/?cid=10330617875741523608,#808000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Rectory Road
25778f10-deeb-4cbb-a724-52493a571301,The Railway Tavern N16,"2 St Jude St, N16 8JT",Bar,51.548749437421854,-0.0793065503239631,Public house dating from the 19th century serving pints & vegan pizza.,ChIJl6mDrI8cdkgR1WhenyFfM0Q,4.5,http://www.railwaytavernn16.co.uk/,https://maps.google.com/?cid=4914376216403667157,#808000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,3e3f3959-44b9-4795-b31d-b7ed738330be,,,,,,Dalston Kingsland
7845221c-b025-44fd-a07c-894ef7c42cf2,Dalston Superstore,"117 Kingsland High St, E8 2PB",Bar,51.55009960490528,-0.0753663852810859,"Funky LGBTQ space with a full bar & a calendar of varied art, DJ & live music shows.",ChIJqwqSMYwcdkgRo4O_kJSAqaI,3.8,http://www.dalstonsuperstore.com/,https://maps.google.com/?cid=11721040880780411811,#808000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Dalston Kingsland
d234616f-b731-4b14-92cf-f4ba4f8109f5,The Duke of Wellington,"119 Balls Pond Rd, N1 4BL",Bar,51.546280837373054,-0.0806288793683052,"Bustling Victorian boozer with streetside tables, a fortnighly film club and comedy nights.",ChIJR_m-IZAcdkgRH3QEyIRPHMY,4.3,https://www.frontierpubs.co.uk/pub/duke-of-wellington/?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=14275372350567642143,#808000,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,,,,,,,ad599e7e-2d88-49c7-bec5-1d2450711ad9,Dalston Junction
fb633682-9d29-47d1-81cd-a1848becebb0,The Scolt Head,"107A Culford Rd, N1 4HT",Bar,51.543340860217576,-0.0816202908754348,"Pub with bright bar and wooden floors, serving British food prepared from carefully sourced produce.",ChIJvW2TmpAcdkgRwqo6EQUBeCU,4.5,http://www.thescolthead.co.uk/,https://maps.google.com/?cid=2699909097884134082,#808000,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1546b34e-c968-4fcf-9fb2-a6b898e738ab,,,4b6def54-9c08-4a2e-be99-b5e5ec76f5f1,,,,Dalston Junction
78b09dc3-44c8-4c17-976b-239bc2a6225f,De Beauvoir Arms,"113 Southgate Rd, N1 3JS",Bar,51.541673746224944,-0.0851048156619072,"Food-centric pub with no music or TV, an adventurous Mediterranean menu and an extensive wine list.",ChIJ4W6QLJocdkgRR-ZoeX7exsU,4.4,http://www.debeauvoirarms.com/,https://maps.google.com/?cid=14251322705644676679,#808000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Essex Road
31de6bf0-9819-4cad-81fc-6d787312acc3,Myddleton Arms,"52 Canonbury Rd, N1 2HS",Bar,51.5417381799079,-0.0976810231804847,"Traditional Victorian pub with a compact terrace, streetside seating and guest ales on tap.",ChIJ75-B2mMbdkgR73Bsw1tEF1k,4.4,http://www.myddletonarms.co.uk/,https://maps.google.com/?cid=6419674954751308015,#808000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Essex Road
c7e41c6b-81d4-411c-b051-3447583813fe,Homeboy Bar - Islington,"108 Essex Rd, N1 8LX",Bar,51.53893950535317,-0.0982815027236938,"Speakeasy-style bar with leather banquettes and bare brick walls, serving quirkily named cocktails.",ChIJ4UBjIAobdkgR0ixhyjWiytw,4.6,https://homeboybar.com/,https://maps.google.com/?cid=15909706985552030930,#808000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,5d88049f-76ac-4626-be68-02cbec8adfb9,4d77910e-8d03-4e83-b2c8-7c1f0bb9f447,,,dadd57b8-ed02-4cd0-ba36-c7623c51a5a1,Essex Road
74bdbecd-70a9-4a81-88e3-dc98da654833,The Pig and Butcher,"80 Liverpool Rd, N1 0QD",Bar,51.53743218274844,-0.1067596301436424,Craft beers and seasonal meats butchered onsite casually presented at untreated wood tables.,ChIJWQP2EmgbdkgRScFFWbQpF1A,4.5,http://www.thepigandbutcher.co.uk/,https://maps.google.com/?cid=5771127302067175753,#808000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Angel
b96faccc-34f7-4499-b3c4-9fc4b208ff34,The Queens Head,"66 Acton St, WC1X 8DU",Bar,51.52841681771872,-0.1184808835387229,"Small traditional pub with a regularly changing beer menu, British food and live entertainment.",ChIJUTAziTgbdkgREf-X9JPx8oM,4.5,http://queensheadlondon.com/,https://maps.google.com/?cid=9507927381098626833,#808000,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,7ed14755-8721-4338-b666-e27deffa4bd0,,,,Kings Cross
b088ce95-c5f2-4afe-a1d4-9245e5690ac6,Meltdown London,"342 Caledonian Rd, N1 1BB",Bar,51.540725997533,-0.1168152317404747,"Bar dedicated to electronic gamers, with consoles to play and eSports on the big screen.",ChIJW7hGRmsbdkgRB2dO5PYIeEA,4.3,https://london.meltdown.bar/,https://maps.google.com/?cid=4645472872117987079,#808000,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,b1369f9b-f7de-42fb-85dc-18f8c21a5db3,33292599-2e35-4c8f-818c-6046398b1d03,0a70e9d0-8931-43f7-a768-22885421d2c7,a1d8ce7c-4484-48ed-b8f5-eb9483860310,bb816e3a-2322-4f0a-bead-7e181ede75f0,65afd67b-8fcb-48ed-9f24-03b0d97983e4,d3a430ff-1b14-4b48-9482-a639a60530ab,Caledonian Road and Barnsbury
6a7cf78e-1877-47ec-87bf-a4e84423c763,The Tamil Prince,"115 Hemingford Rd, N1 1BZ",Bar,51.54093139688961,-0.1136860996484756,"Indian small plates, entrees & desserts in a laid-back corner hangout with a bar & a terrace.",ChIJf-CNm5gbdkgRM5-J1EaYN4w,4.6,http://www.thetamilprince.com/,https://maps.google.com/?cid=10103711719009918771,#808000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,,,,,,,Caledonian Road and Barnsbury
a617848d-fd1a-40c8-b6e3-9f92126c8bd4,Duchess of Kent,"441 Liverpool Rd, N7 8PR",Bar,51.54634630704251,-0.1087789982557296,"Modern gastropub featuring dove grey walls and vintage furnishings, with colourful art and trinkets.",ChIJgQPFKm4bdkgRQx8NSNQgMzg,4.3,https://www.theduchessofkent.co.uk/,https://maps.google.com/?cid=4049616586050182979,#808000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Highbury and Islington
008849b1-87fd-4453-90f8-9b0089e78063,The Lamb,"54 Holloway Rd, N7 8JL",Bar,51.54873776192607,-0.1069869473576545,"Renovated pub with craft beers plus live Irish, bluegrass and new music from up-and-coming acts.",ChIJEwIocnAbdkgRr1PD8TbXxco,4.4,http://www.thelambn7.co.uk/,https://maps.google.com/?cid=14611321197057758127,#808000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,346b7b0d-cffe-4445-81d8-325d3d979925,86b0fb3d-70cf-401c-82a9-e86b879de9dc,ac9f2a68-9d72-423f-8ead-146e223db4f8,69870b53-1a3f-4317-a85e-c8591d56efaf,,c872c181-e9cf-469c-853a-169c4af0aaa3,7b7ec592-b4aa-4ac1-9139-009458b8ade7,Highbury and Islington
169e21f6-c32f-4ad6-862c-db0712ee1fb0,The Coronet,"338 Holloway Rd, N7 6NJ",Bar,51.55562807688776,-0.1155911386013031,"Originally the Savoy Cinema in the 1940s, now a large, airy pub owned by Wetherspoon.",ChIJmyZ8B3UbdkgR0tBoUEx8XbQ,3.8,http://www.thecoronet.uk/,https://maps.google.com/?cid=12996680766869524690,#808000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,Holloway Road
